id,predicted_result_type,sentence_year,sentence_months,sentence_days,sentence_hours,is_suspended,suspension_years,suspension_months,fine_is_fixed,fine_amount,drug_weight,entry_date,result_date,court,codex_articles,result_type,region,gender_group,is_weight_missing
9994249,условное осуждение,3.0,0.0,0.0,0.0,True,2.0,0.0,True,0.0,172.352,2020-07-31,,Правобережный районный суд (Республика Северная Осетия-Алания),228 ч.2 УК,Вынесен ПРИГОВОР,Республика Северная Осетия-Алания,жен,False
10112551,условное осуждение,0.0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.44,2023-06-30,,Миасский городской суд (Челябинская область),228 ч.2 УК,Вынесен ПРИГОВОР,Челябинская область,муж,False
10296021,условное осуждение,3.0,0.0,0.0,0.0,True,2.0,0.0,True,0.0,141.0,2018-03-22,,Еравнинский районный суд (Республика Бурятия),228 ч.2 УК,Вынесен ПРИГОВОР,Республика Бурятия,муж,False
9852116,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2023-12-19,2024-12-02,Челябинский гарнизонный военный суд (Челябинская область),"337 ч.3.1 УК, 338 ч.3 УК, 228 ч.1 УК",Вынесен ПРИГОВОР,Челябинская область,муж,True
10503275,условное осуждение,3.0,0.0,0.0,0.0,True,3.0,0.0,True,0.0,1.37,2020-10-30,,Щелковский городской суд (Московская область),228 ч.2 УК,Вынесен ПРИГОВОР,Московская область,муж,False
10096079,лишение свободы,3.0,4.0,0.0,0.0,False,0.0,0.0,True,0.0,58.8,2018-06-29,,Засвияжский районный суд г. Ульяновска (Ульяновская область),228 ч.2 УК,Вынесен ПРИГОВОР,Ульяновская область,муж,False
10284163,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2024-04-16,,Кировский районный суд г. Ростова-на-Дону (Ростовская область),228 ч.1 УК,Вынесен ПРИГОВОР,Ростовская область,жен,True
10049597,условное осуждение,3.0,3.0,0.0,0.0,True,3.0,0.0,True,0.0,168.0,2023-02-01,,Алтайский районный суд (Алтайский край),228 ч.2 УК,Вынесен ПРИГОВОР,Алтайский край,муж,False
10291428,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2023-10-02,2023-12-12,Троицкий городской суд (Челябинская область),228 ч.2 УК,Вынесен ПРИГОВОР,Челябинская область,муж,True
10429618,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2024-04-05,,Правобережный районный суд г. Магнитогорска (Челябинская область),228 ч.1 УК,Вынесен ПРИГОВОР,Челябинская область,муж,True
10178344,обязательные работы,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,,2018-12-26,,Ахтубинский районный суд (Астраханская область),228 ч.1 УК,Вынесен ПРИГОВОР,Астраханская область,муж,True
10036323,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2020-07-02,,Балахнинский городской суд (Нижегородская область),228 ч.1 УК,Уголовное дело ПРЕКРАЩЕНОназначена мера уголовно-правового характера - СУДЕБНЫЙ ШТРАФ (ст. 25.1 УПК РФ),Нижегородская область,муж,True
10576083,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2024-06-03,,Тимашевский районный суд (Краснодарский край),228 ч.1 УК,Дело присоединено к другому делу,Краснодарский край,муж,True
10100809,условное осуждение,1.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,14.83,2021-09-28,,Кочубеевский районный суд (Ставропольский край),228 ч.1 УК,Вынесен ПРИГОВОР,Ставропольский край,муж,False
10180904,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,True,10000.0,,2021-06-28,,Ленинский районный суд г. Тюмени (Тюменская область),228 ч.1 УК,Вынесен ПРИГОВОР,Тюменская область,муж,True
10137108,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2019-11-29,,Багаевский районный суд (Ростовская область),228 ч.1 УК,Вынесен ПРИГОВОР,Ростовская область,муж,True
10015904,лишение свободы,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.353,2021-01-13,2021-01-03,Майкопский городской суд (Республика Адыгея),228 ч.1 УК,Уголовное дело ПРЕКРАЩЕНОСМЕРТЬ ПОДОЗРЕВАЕМОГО ИЛИ ОБВИНЯЕМОГО,Республика Адыгея,муж,False
10260256,условное осуждение,0.0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,650.0,2018-03-29,2018-10-04,Усольский городской суд (Иркутская область),228 ч.2 УК,Вынесен ПРИГОВОР,Иркутская область,муж,False
10186505,лишение свободы,5.0,6.0,0.0,0.0,False,0.0,0.0,True,0.0,14.21,2020-01-10,2020-04-09,Устиновский районный суд г. Ижевска (Удмуртская Республика),228 ч.1 УК,Вынесен ПРИГОВОР,Удмуртская Республика,смешанный,False
10128225,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,True,5000.0,0.332,2018-08-23,,Свердловский районный суд г. Иркутска (Иркутская область),228 ч.1 УК,Вынесен ПРИГОВОР,Иркутская область,муж,False
10024018,лишение свободы,3.0,10.0,0.0,0.0,False,0.0,0.0,True,0.0,322.02,2023-09-29,2023-01-12,Урюпинский городской суд (Волгоградская область),228 ч.2 УК,Вынесен ПРИГОВОР,Волгоградская область,муж,False
10269825,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2019-08-02,,Миасский городской суд (Челябинская область),228 ч.2 УК,Вынесен ПРИГОВОР,Челябинская область,муж,True
10149944,лишение свободы,1.0,3.0,0.0,0.0,False,0.0,0.0,True,0.0,0.42,2020-11-26,2021-12-01,Первореченский районный суд г. Владивостока (Приморский край),228 ч.1 УК,Вынесен ПРИГОВОР,Приморский край,муж,False
10100628,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2022-09-12,2022-06-10,Мамонтовский районный суд (Алтайский край),228 ч.1 УК,"ВОЗВРАЩЕНО ПРОКУРОРУ или РУКОВОДИТЕЛЮ СЛЕДСТВЕННОГО ОРГАНАПРИ НАЛИЧИИ ОБСТОЯТЕЛЬСТВ, УКАЗАННЫХ В СТ. 226.2 И Ч.4 СТ. 22",Алтайский край,муж,True
10132381,условное осуждение,1.0,0.0,0.0,0.0,True,2.0,0.0,True,0.0,,2022-02-17,,Бийский районный суд (Алтайский край),228 ч.1 УК,Вынесен ПРИГОВОР,Алтайский край,муж,True
10053794,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,True,10000.0,0.38,2022-02-15,2022-12-04,Октябрьский районный суд г. Томска (Томская область),228 ч.1 УК,Вынесен ПРИГОВОР,Томская область,муж,False
9978012,условное осуждение,3.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,14.082,2021-08-04,,Полярнозоринский районный суд (Мурманская область),228 ч.2 УК,Вынесен ПРИГОВОР,Мурманская область,муж,False
10182247,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2018-10-16,,Дубненский городской суд (Московская область),228 ч.2 УК,Вынесен ПРИГОВОР,Московская область,муж,True
10224510,условное осуждение,3.0,0.0,0.0,0.0,True,2.0,0.0,True,0.0,1.97,2023-06-07,2023-11-07,Бийский городской суд (Алтайский край),228 ч.2 УК,Вынесен ПРИГОВОР,Алтайский край,муж,False
10047519,условное осуждение,2.0,0.0,0.0,0.0,True,2.0,0.0,True,0.0,7.47,2019-09-30,,Алексеевский районный суд (Волгоградская область),228 ч.2 УК,Вынесен ПРИГОВОР,Волгоградская область,муж,False
10109328,условное осуждение,0.0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,4.619,2022-04-01,,Октябрьский районный суд г. Красноярска (Красноярский край),228 ч.2 УК,Вынесен ПРИГОВОР,Красноярский край,жен,False
10048953,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2021-03-26,,Орехово-Зуевский городской суд (Московская область),228 ч.2 УК,Вынесен ПРИГОВОР,Московская область,муж,True
10286283,лишение свободы,1.0,1.0,0.0,0.0,True,1.0,0.0,True,20000.0,7.87,2019-01-25,,Избербашский городской суд (Республика Дагестан),228 ч.1 УК,Вынесен ПРИГОВОР,Республика Дагестан,муж,False
10140790,условное осуждение,1.0,0.0,0.0,0.0,True,1.0,0.0,True,0.0,2.35,2020-10-30,,Шпаковский районный суд (Ставропольский край),228 ч.1 УК,Вынесен ПРИГОВОР,Ставропольский край,муж,False
10104384,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,True,40000.0,10.35,2021-07-01,2021-09-08,Белогорский районный суд (Республика Крым),228 ч.1 УК,Вынесен ПРИГОВОР,Республика Крым,неизвестно,False
9998742,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,True,10000.0,8.34,2022-04-13,,Таганрогский городской суд (Ростовская область),228 ч.1 УК,Вынесен ПРИГОВОР,Ростовская область,муж,False
10278412,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2020-04-01,,Чунский районный суд (Иркутская область),228 ч.2 УК,Вынесен ПРИГОВОР,Иркутская область,муж,True
10222231,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2018-02-22,,Советский районный суд г. Липецка (Липецкая область),228 ч.2 УК,Вынесен ПРИГОВОР,Липецкая область,муж,True
10023972,штраф,0.0,0.0,60.0,0.0,False,0.0,0.0,True,8000.0,10.8,2020-06-04,,Ялтинский городской суд (Республика Крым),228 ч.1 УК,Вынесен ПРИГОВОР,Республика Крым,жен,False
10521944,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2024-05-29,,Кировский районный суд (Приморский край),228 ч.1 УК,,Приморский край,муж,True
10027132,условное осуждение,0.0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.35,2018-11-21,,Автозаводский районный суд г. Тольятти (Самарская область),228 ч.1 УК,Вынесен ПРИГОВОР,Самарская область,муж,False
10280800,лишение свободы,2.0,0.0,0.0,300.0,False,0.0,0.0,True,0.0,0.6,2018-05-15,,Железнодорожный районный суд г. Улан-Удэ (Республика Бурятия),228 ч.1 УК,Вынесен ПРИГОВОР,Республика Бурятия,муж,False
10215614,лишение свободы,3.0,6.0,0.0,0.0,False,0.0,0.0,True,209967.0,0.46,2022-11-30,,Октябрьский районный суд г. Белгорода (Белгородская область),228 ч.1 УК,Вынесен ПРИГОВОР,Белгородская область,муж,False
10079096,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2018-04-02,2019-11-01,Невский районный суд (Город Санкт-Петербург),228 ч.2 УК,Вынесен ПРИГОВОР,Город Санкт-Петербург,муж,True
10163194,условное осуждение,0.0,10.0,0.0,0.0,False,0.0,0.0,True,0.0,,2024-03-28,,Нефтекумский районный суд (Ставропольский край),228 ч.1 УК,Вынесен ПРИГОВОР,Ставропольский край,муж,True
10231085,лишение свободы,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,5.386,2018-09-17,2018-11-10,Советский районный суд г. Красноярска (Красноярский край),228 ч.2 УК,Вынесен ПРИГОВОР,Красноярский край,муж,False
10473540,условное осуждение,0.0,10.0,0.0,0.0,True,1.0,0.0,True,0.0,0.278,2022-08-12,2022-05-09,Ленинский районный суд г. Нижний Тагил (Свердловская область),228 ч.1 УК,Вынесен ПРИГОВОР,Свердловская область,муж,False
10058063,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,True,30000.0,0.5,2019-10-31,,Ленинский районный суд г. Нижний Новгород (Нижегородская область),228 ч.1 УК,Вынесен ПРИГОВОР,Нижегородская область,муж,False
10291795,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,True,10000.0,0.28,2023-07-31,,Октябрьский районный суд г. Белгорода (Белгородская область),228 ч.1 УК,Вынесен ПРИГОВОР,Белгородская область,муж,False
10399766,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2020-02-04,,Лискинский районный суд (Воронежская область),228 ч.1 УК,Вынесен ПРИГОВОР,Воронежская область,муж,True
10024624,лишение свободы,4.0,1.0,0.0,0.0,False,0.0,0.0,True,0.0,0.45,2023-03-29,,Поронайский городской суд (Сахалинская область),228 ч.2 УК,Вынесен ПРИГОВОР,Сахалинская область,муж,False
10054720,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,True,10000.0,0.57,2022-10-31,,Псковский городской суд (Псковская область),228 ч.1 УК,Вынесен ПРИГОВОР,Псковская область,муж,False
9997530,лишение свободы,1.0,1.0,0.0,0.0,False,0.0,0.0,True,0.0,1.22,2021-12-15,,Вологодский городской суд (Вологодская область),228 ч.1 УК,Вынесен ПРИГОВОР,Вологодская область,муж,False
10018173,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,True,10000.0,10.83,2022-12-14,,Туркменский районный суд (Ставропольский край),228 ч.1 УК,Вынесен ПРИГОВОР,Ставропольский край,муж,False
10163922,условное осуждение,1.0,0.0,0.0,0.0,True,0.0,6.0,True,0.0,2.0,2022-04-29,,Кировский районный суд г. Махачкалы (Республика Дагестан),228 ч.1 УК,Вынесен ПРИГОВОР,Республика Дагестан,муж,False
10456808,условное осуждение,0.0,8.0,0.0,0.0,True,1.0,0.0,True,15000.0,0.41,2019-06-10,2019-09-09,Ингодинский районный суд г. Читы (Забайкальский край),228 ч.1 УК,Вынесен ПРИГОВОР,Забайкальский край,муж,False
10093803,лишение свободы,8.0,8.0,0.0,0.0,False,0.0,0.0,True,0.0,0.21,2021-02-05,,Волгодонской районный суд (Ростовская область),228 ч.1 УК,Вынесен ПРИГОВОР,Ростовская область,жен,False
10036933,условное осуждение,4.0,0.0,0.0,0.0,True,4.0,0.0,True,0.0,3.61,2023-02-13,,Анивский районный суд (Сахалинская область),228 ч.2 УК,Вынесен ПРИГОВОР,Сахалинская область,муж,False
10120648,штраф,0.0,0.0,10.0,0.0,False,0.0,0.0,True,10000.0,0.5,2019-10-04,,Аксайский районный суд (Ростовская область),228 ч.1 УК,Вынесен ПРИГОВОР,Ростовская область,муж,False
10205147,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2019-03-01,2019-08-07,Новочеркасский городской суд (Ростовская область),228 ч.2 УК,Вынесен ПРИГОВОР,Ростовская область,муж,True
10012099,условное осуждение,3.0,6.0,0.0,0.0,True,3.0,0.0,True,0.0,203.0,2019-08-07,2019-11-09,Шилкинский районный суд (Забайкальский край),228 ч.2 УК,Вынесен ПРИГОВОР,Забайкальский край,муж,False
10171099,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2018-11-20,,Клинский городской суд (Московская область),228 ч.2 УК,Вынесен ПРИГОВОР,Московская область,жен,True
10232330,условное осуждение,3.0,0.0,0.0,0.0,True,3.0,0.0,True,0.0,106.22,2020-07-31,2020-11-08,Камызякский районный суд (Астраханская область),228 ч.2 УК,Вынесен ПРИГОВОР,Астраханская область,муж,False
10530547,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2022-03-31,,Щелковский городской суд (Московская область),228 ч.2 УК,Вынесен ПРИГОВОР,Московская область,муж,True
10212601,условное осуждение,1.0,0.0,0.0,0.0,True,0.0,6.0,True,0.0,2.14,2021-09-06,,Вяземский районный суд (Смоленская область),228 ч.1 УК,Вынесен ПРИГОВОР,Смоленская область,муж,False
10046425,лишение свободы,3.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,1.276,2019-06-14,,Московский районный суд г. Нижний Новгород (Нижегородская область),228 ч.2 УК,Вынесен ПРИГОВОР,Нижегородская область,муж,False
10619795,лишение свободы,3.0,3.0,0.0,0.0,False,0.0,0.0,True,0.0,84.12,2024-02-06,2024-12-03,Симоновский районный суд (Город Москва),228 ч.2 УК,Приговор,Город Москва,жен,False
9998273,условное осуждение,3.0,0.0,0.0,0.0,True,3.0,0.0,True,0.0,936.535,2019-11-15,2019-05-12,Железноводский городской суд (Ставропольский край),228 ч.2 УК,Вынесен ПРИГОВОР,Ставропольский край,муж,False
10094699,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,0.6,2019-04-22,,Выборгский районный суд (Город Санкт-Петербург),228 ч.1 УК,Вынесен ПРИГОВОР,Город Санкт-Петербург,жен,False
10172308,лишение свободы,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,13.78,2021-05-31,,Ленинский районный суд г. Махачкалы (Республика Дагестан),228 ч.1 УК,Вынесен ПРИГОВОР,Республика Дагестан,муж,False
10292014,условное осуждение,3.0,0.0,0.0,0.0,True,3.0,0.0,True,0.0,90.2,2020-12-18,2021-03-02,Калганский районный суд (Забайкальский край),228 ч.2 УК,Вынесен ПРИГОВОР,Забайкальский край,муж,False
10156145,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,True,20000.0,6.1,2018-11-30,,Железнодорожный районный суд г. Орла (Орловская область),228 ч.1 УК,Вынесен ПРИГОВОР,Орловская область,муж,False
10234717,лишение свободы,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,544.0,2019-10-10,,Советский районный суд г. Красноярска (Красноярский край),228 ч.2 УК,Вынесен ПРИГОВОР,Красноярский край,муж,False
10166947,лишение свободы,1.0,10.0,0.0,0.0,True,0.0,0.0,True,0.0,9.07,2021-11-23,,Малокарачаевский районный суд (Карачаево-Черкесская Республика),228 ч.1 УК,Вынесен ПРИГОВОР,Республика Калмыкия,неизвестно,False
10217910,условное осуждение,0.0,9.0,0.0,0.0,True,1.0,0.0,True,0.0,52.94,2018-07-24,,Лиманский районный суд (Астраханская область),228 ч.1 УК,Вынесен ПРИГОВОР,Астраханская область,муж,False
9980547,лишение свободы,3.0,9.0,9.0,0.0,False,0.0,0.0,True,0.0,158.0,2023-01-12,,Ленинский районный суд г. Барнаула (Алтайский край),228 ч.2 УК,Вынесен ПРИГОВОР,Алтайский край,муж,False
10186760,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,True,15000.0,0.9,2023-04-27,,Советский районный суд г. Казани (Республика Татарстан ),228 ч.1 УК,Вынесен ПРИГОВОР,Республика Татарстан,муж,False
10187641,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2022-05-04,2022-01-09,Советский районный суд г. Владикавказа (Республика Северная Осетия-Алания),228 ч.1 УК,Дело присоединено к другому делу,Республика Северная Осетия-Алания,муж,True
10217840,лишение свободы,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,0.529,2018-05-11,2018-04-06,Кировский районный суд (Приморский край),228 ч.1 УК,Вынесен ПРИГОВОР,Приморский край,муж,False
10401606,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2021-05-31,,Советский районный суд г. Воронежа (Воронежская область),228 ч.1 УК,Вынесен ПРИГОВОР,Воронежская область,жен,True
10283181,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2021-07-30,2021-07-10,Орджоникидзевский районный суд г. Магнитогорска (Челябинская область),228 ч.2 УК,Вынесен ПРИГОВОР,Челябинская область,муж,True
10255470,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2021-12-28,2022-02-02,Сенгилеевский районный суд (Ульяновская область),228 ч.2 УК,Вынесен ПРИГОВОР,Ульяновская область,муж,True
10286538,условное осуждение,1.0,0.0,0.0,0.0,True,1.0,0.0,True,25000.0,25.0,2019-06-13,,Избербашский городской суд (Республика Дагестан),228 ч.1 УК,Вынесен ПРИГОВОР,Республика Дагестан,муж,False
10205398,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,True,15000.0,0.95,2018-11-30,,Кировский районный суд (Город Санкт-Петербург),228 ч.1 УК,Вынесен ПРИГОВОР,Город Санкт-Петербург,муж,False
9994826,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2019-08-09,,Южно-Сахалинский городской суд (Сахалинская область),228 ч.1 УК,Уголовное дело ПРЕКРАЩЕНОСМЕРТЬ ПОДОЗРЕВАЕМОГО ИЛИ ОБВИНЯЕМОГО,Сахалинская область,муж,True
10101501,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,4.98,2022-09-02,,Белгородский районный суд (Белгородская область),228 ч.2 УК,Вынесен ПРИГОВОР,Белгородская область,муж,False
10152625,условное осуждение,4.0,0.0,0.0,0.0,True,4.0,0.0,True,0.0,1.34,2019-07-02,2019-11-07,Люберецкий городской суд (Московская область),228 ч.2 УК,Вынесен ПРИГОВОР,Московская область,муж,False
10099528,условное осуждение,3.0,0.0,0.0,0.0,True,2.0,0.0,True,0.0,,2020-10-01,,Кочубеевский районный суд (Ставропольский край),228 ч.2 УК,Вынесен ПРИГОВОР,Ставропольский край,муж,True
10690895,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2024-08-22,,Советский районный суд г. Красноярска (Красноярский край),228 ч.2 УК,,Красноярский край,муж,True
10118965,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2018-04-20,2018-03-05,Набережночелнинский городской суд (Республика Татарстан ),228 ч.1 УК,Вынесен ПРИГОВОР,Республика Татарстан,муж,True
10109406,условное осуждение,1.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,1.05,2020-01-30,,Октябрьский районный суд г. Омска (Омская область),228 ч.1 УК,Вынесен ПРИГОВОР,Омская область,жен,False
10046711,условное осуждение,3.0,0.0,0.0,0.0,True,3.0,0.0,True,0.0,1.31,2020-05-25,,Василеостровский районный суд (Город Санкт-Петербург),228 ч.2 УК,Вынесен ПРИГОВОР,Город Санкт-Петербург,муж,False
10125834,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2020-07-29,2020-07-10,Дзержинский районный суд (Калужская область),228 ч.1 УК,Вынесен ПРИГОВОР,Калужская область,муж,True
10194111,лишение свободы,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,200.0,2020-09-29,2020-11-12,Бугурусланский районный суд (Оренбургская область),228 ч.2 УК,Вынесен ПРИГОВОР,Оренбургская область,муж,False
10216209,условное осуждение,2.0,0.0,0.0,0.0,True,2.0,0.0,True,0.0,3.994,2020-03-17,,Лесосибирский городской суд (Красноярский край),228 ч.2 УК,Вынесен ПРИГОВОР,Красноярский край,неизвестно,False
10135560,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2018-05-08,,Трусовский районный суд г. Астрахани (Астраханская область),228 ч.2 УК,Вынесен ПРИГОВОР,Астраханская область,неизвестно,True
10252856,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,9.76,2018-09-04,,Кировский районный суд г. Махачкалы (Республика Дагестан),228 ч.1 УК,Вынесен ПРИГОВОР,Республика Дагестан,муж,False
10150194,условное осуждение,3.0,0.0,0.0,0.0,True,2.0,0.0,True,0.0,9.708,2023-01-30,,Октябрьский районный суд г. Иркутска (Иркутская область),228 ч.2 УК,Вынесен ПРИГОВОР,Иркутская область,муж,False
10037467,лишение свободы,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,3.085,2021-02-11,2021-09-03,Кумертауский межрайонный суд (Республика Башкортостан),228 ч.2 УК,ВОЗВРАЩЕНО ПРОКУРОРУ или РУКОВОДИТЕЛЮ СЛЕДСТВЕННОГО ОРГАНАОБВИНИТЕЛЬНОЕ ЗАКЛЮЧЕНИЕ (обв. акт) СОСТАВЛЕНЫ С НАРУШЕНИЕМ т,Республика Башкортостан,жен,False
10166506,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2023-01-31,,Ленинский районный суд г. Ростова-на-Дону (Ростовская область),228 ч.1 УК,Вынесен ПРИГОВОР,Ростовская область,муж,True
10114697,условное осуждение,0.0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.21,2018-06-29,2019-09-09,Промышленный районный суд г. Ставрополя (Ставропольский край),228 ч.1 УК,Вынесен ПРИГОВОР,Ставропольский край,муж,False
10276092,лишение свободы,6.0,4.0,0.0,0.0,False,0.0,0.0,True,0.0,0.6,2022-03-10,,Люберецкий городской суд (Московская область),228 ч.1 УК,Вынесен ПРИГОВОР,Московская область,муж,False
10004877,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2022-01-18,,Котласский городской суд (Архангельская область),228 ч.1 УК,Вынесен ПРИГОВОР,Архангельская область,муж,True
10120180,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,True,10000.0,1.15,2023-05-30,2023-12-07,Симферопольский районный суд (Республика Крым),228 ч.1 УК,Вынесен ПРИГОВОР,Республика Крым,жен,False
10164742,условное осуждение,1.0,0.0,0.0,0.0,True,1.0,0.0,True,0.0,1.31,2022-07-05,,Кировский районный суд (Ставропольский край),"228 ч.1 УК, 228 ч.2 УК",Вынесен ПРИГОВОР,Ставропольский край,муж,False
10081006,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,True,30000.0,1.55,2021-01-29,,Георгиевский городской суд (Ставропольский край),228 ч.1 УК,Вынесен ПРИГОВОР,Ставропольский край,муж,False
10260721,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,True,5000.0,3.5,2020-06-15,,Магарамкентский районный суд (Республика Дагестан),228 ч.1 УК,Вынесен ПРИГОВОР,Республика Дагестан,муж,False
10513339,лишение свободы,3.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,1.0,2018-04-27,,Ленинский районный суд г. Нижний Тагил (Свердловская область),228 ч.2 УК,Вынесен ПРИГОВОР,Свердловская область,муж,False
10252362,лишение свободы,0.0,0.0,0.0,350.0,False,0.0,0.0,True,0.0,0.78,2020-09-01,,Талицкий районный суд (Свердловская область),228 ч.1 УК,Вынесен ПРИГОВОР,Свердловская область,муж,False
10167538,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2018-04-10,,Альметьевский городской суд (Республика Татарстан ),228 ч.1 УК,Вынесен ПРИГОВОР,Республика Татарстан,муж,True
10013689,условное осуждение,3.0,6.0,0.0,0.0,True,4.0,0.0,True,0.0,90.0,2022-10-03,,Всеволожский городской суд (Ленинградская область),228 ч.2 УК,Вынесен ПРИГОВОР,Ленинградская область,муж,False
10024344,условное осуждение,3.0,3.0,0.0,0.0,True,3.0,0.0,True,0.0,1560.46,2018-01-25,2018-04-04,Октябрьский районный суд (Приморский край),228 ч.2 УК,Вынесен ПРИГОВОР,Приморский край,муж,False
10145680,лишение свободы,3.0,6.0,0.0,0.0,False,0.0,0.0,True,0.0,2.35,2023-04-03,,Октябрьский районный суд г. Владимира (Владимирская область),228 ч.2 УК,Вынесен ПРИГОВОР,Владимирская область,неизвестно,False
10234365,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,True,10000.0,1.028,2022-04-11,,Димитровградский городской суд (Ульяновская область),228 ч.1 УК,Вынесен ПРИГОВОР,Ульяновская область,муж,False
10094347,лишение свободы,0.0,6.0,0.0,0.0,False,0.0,0.0,True,0.0,1.0,2018-04-05,,Центральный районный суд г. Омска (Омская область),228 ч.1 УК,Вынесен ПРИГОВОР,Омская область,муж,False
10281894,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2021-05-11,,Краснокамский городской суд (Пермский край),228 ч.1 УК,Вынесен ПРИГОВОР,Пермский край,муж,True
10120591,лишение свободы,3.0,3.0,0.0,350.0,True,3.0,0.0,True,0.0,2.2,2020-03-31,2020-04-06,Гороховецкий районный суд (Владимирская область),"228 ч.1 УК, 228 ч.2 УК",Вынесен ПРИГОВОР,Владимирская область,муж,False
10565486,лишение свободы,1.0,1.0,0.0,0.0,False,0.0,0.0,True,0.0,,2024-05-30,,Мончегорский городской суд (Мурманская область),228 ч.1 УК,Вынесен ПРИГОВОР,Мурманская область,муж,True
10075680,обязательные работы,1.0,1.0,0.0,0.0,False,0.0,0.0,True,0.0,0.54,2019-10-07,,Калининский районный суд г. Чебоксары (Чувашская Республика ),228 ч.1 УК,Вынесен ПРИГОВОР,Чувашская Республика,муж,False
